Date,Sentiment
2024-04-08,-0.040650000000000006
2024-05-08,0.05391
2024-06-07,0.06867166666666667
2024-07-07,0.07697125
2024-08-06,0.005190999999999994
2024-09-05,-0.004172500000000004
2024-10-05,-0.009913571428571431
2024-11-04,0.008618124999999999
2024-12-04,0.011311666666666666
2025-01-03,0.0017285000000000009
2025-02-02,-0.016036363636363637
2025-03-04,-0.014502499999999998
2025-04-03,-0.010997692307692307
