Date,Sentiment
2024-04-08,-0.32423
2024-05-08,-0.15089000000000002
2024-06-07,-0.0893033333333333
2024-07-07,-0.03803874999999997
2024-08-06,-0.016768999999999982
2024-09-05,-0.037857499999999995
2024-10-05,-0.06982214285714286
2024-11-04,-0.05453125000000002
2024-12-04,-0.04690111111111112
2025-01-03,-0.06385199999999998
2025-02-02,-0.0644131818181818
2025-03-04,-0.06376333333333332
2025-04-03,-0.08402538461538459
